DonorZipCode,County,TransactionAmount
91006,Los Angeles,250
91006,Los Angeles,100
91006,Los Angeles,3000
91006,Los Angeles,200
91006,Los Angeles,250
91006,Los Angeles,500
91006,Los Angeles,125
91006,Los Angeles,250
91006,Los Angeles,150
91006,Los Angeles,250
91006,Los Angeles,350
91006,Los Angeles,1500
91006,Los Angeles,125
91006,Los Angeles,500
91006,Los Angeles,125
91006,Los Angeles,250
91006,Los Angeles,350
91006,Los Angeles,250
91006,Los Angeles,1500
91006,Los Angeles,125
91006,Los Angeles,6800
91006,Los Angeles,3200
91006,Los Angeles,3500
91006,Los Angeles,6500
91006,Los Angeles,6500
91006,Los Angeles,3500
91006,Los Angeles,500
91006,Los Angeles,1000
91006,Los Angeles,100
91006,Los Angeles,1000
91006,Los Angeles,200
91006,Los Angeles,200
91006,Los Angeles,4100
91006,Los Angeles,1000
91006,Los Angeles,1250
91006,Los Angeles,75
91006,Los Angeles,75
91006,Los Angeles,100
91006,Los Angeles,5000
91006,Los Angeles,1000
91006,Los Angeles,2000
91006,Los Angeles,500
91006,Los Angeles,700
91006,Los Angeles,200
91006,Los Angeles,1000
91006,Los Angeles,100
91006,Los Angeles,1000
91006,Los Angeles,800
91006,Los Angeles,500
91006,Los Angeles,235
91006,Los Angeles,813
91006,Los Angeles,1694.4
91006,Los Angeles,100
91006,Los Angeles,500
91006,Los Angeles,110
91006,Los Angeles,1000
91006,Los Angeles,2800
91006,Los Angeles,1300
91006,Los Angeles,450
91006,Los Angeles,150
91006,Los Angeles,150
91006,Los Angeles,1500
91006,Los Angeles,1000
91006,Los Angeles,150
91006,Los Angeles,500
91006,Los Angeles,250
91006,Los Angeles,100
91006,Los Angeles,100
91006,Los Angeles,1000
91006,Los Angeles,1000
91006,Los Angeles,250
91006,Los Angeles,3900
91006,Los Angeles,250
91006,Los Angeles,500
91006,Los Angeles,250
91006,Los Angeles,150
91006,Los Angeles,500
91006,Los Angeles,100
91006,Los Angeles,250
91006,Los Angeles,100
91006,Los Angeles,500
91006,Los Angeles,250
91006,Los Angeles,250
91007,Los Angeles,500
91007,Los Angeles,600
91007,Los Angeles,1300
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,100
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,100
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,200
91007,Los Angeles,100
91007,Los Angeles,1000
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,100
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,198
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,150
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,150
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,6650
91007,Los Angeles,6800
91007,Los Angeles,1000
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,1000
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,200
91007,Los Angeles,300
91007,Los Angeles,500
91007,Los Angeles,1000
91007,Los Angeles,100
91007,Los Angeles,750
91007,Los Angeles,2000
91007,Los Angeles,151.2
91007,Los Angeles,125
91007,Los Angeles,125
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,2000
91007,Los Angeles,1000
91007,Los Angeles,1000
91007,Los Angeles,1000
91007,Los Angeles,1000
91007,Los Angeles,200
91007,Los Angeles,500
91007,Los Angeles,200
91007,Los Angeles,5000
91007,Los Angeles,2000
91007,Los Angeles,200
91007,Los Angeles,250
91007,Los Angeles,5000
91007,Los Angeles,500
91007,Los Angeles,237.6
91007,Los Angeles,1000
91007,Los Angeles,4000
91007,Los Angeles,1500
91007,Los Angeles,300
91007,Los Angeles,1000
91007,Los Angeles,1000
91007,Los Angeles,150
91007,Los Angeles,1300
91007,Los Angeles,100
91007,Los Angeles,3900
91007,Los Angeles,3900
91007,Los Angeles,500
91007,Los Angeles,500
91007,Los Angeles,1000
91007,Los Angeles,500
91007,Los Angeles,251
91008,Los Angeles,500
91008,Los Angeles,2500
91008,Los Angeles,200
91008,Los Angeles,500
91008,Los Angeles,125
91008,Los Angeles,125
91008,Los Angeles,1000
91008,Los Angeles,1000
91008,Los Angeles,1000
91008,Los Angeles,2000
91008,Los Angeles,500
91008,Los Angeles,125
91008,Los Angeles,1000
91008,Los Angeles,4100
91008,Los Angeles,1000
91008,Los Angeles,1500
91010,Los Angeles,100
91010,Los Angeles,200
91010,Los Angeles,4100
91010,Los Angeles,500
91010,Los Angeles,1000
91010,Los Angeles,500
91010,Los Angeles,1000
91010,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,550
91011,Los Angeles,500
91011,Los Angeles,1300
91011,Los Angeles,1300
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,99
91011,Los Angeles,110
91011,Los Angeles,1900
91011,Los Angeles,250
91011,Los Angeles,1900
91011,Los Angeles,1900
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,2000
91011,Los Angeles,100
91011,Los Angeles,1000
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,500
91011,Los Angeles,50
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,200
91011,Los Angeles,6300
91011,Los Angeles,250
91011,Los Angeles,4100
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,4100
91011,Los Angeles,4100
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,4100
91011,Los Angeles,4100
91011,Los Angeles,500
91011,Los Angeles,1000
91011,Los Angeles,250
91011,Los Angeles,150
91011,Los Angeles,500
91011,Los Angeles,500
91011,Los Angeles,1000
91011,Los Angeles,500
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,1000
91011,Los Angeles,4100
91011,Los Angeles,1000
91011,Los Angeles,250
91011,Los Angeles,1000
91011,Los Angeles,1000
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,1000
91011,Los Angeles,27200
91011,Los Angeles,27200
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,5000
91011,Los Angeles,1000
91011,Los Angeles,1000
91011,Los Angeles,1500
91011,Los Angeles,150
91011,Los Angeles,35
91011,Los Angeles,35
91011,Los Angeles,35
91011,Los Angeles,35
91011,Los Angeles,50
91011,Los Angeles,35
91011,Los Angeles,100
91011,Los Angeles,35
91011,Los Angeles,50
91011,Los Angeles,500
91011,Los Angeles,1000
91011,Los Angeles,2000
91011,Los Angeles,500
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,300
91011,Los Angeles,100
91011,Los Angeles,200
91011,Los Angeles,200
91011,Los Angeles,200
91011,Los Angeles,1000
91011,Los Angeles,500
91011,Los Angeles,150
91011,Los Angeles,500
91011,Los Angeles,150
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,100
91011,Los Angeles,4100
91011,Los Angeles,1000
91011,Los Angeles,1800
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,1000
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,350
91011,Los Angeles,1000
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,250
91011,Los Angeles,150
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,1000
91011,Los Angeles,1000
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,100
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,1500
91011,Los Angeles,250
91011,Los Angeles,1000
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,100
91011,Los Angeles,150
91011,Los Angeles,250
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,100
91011,Los Angeles,250
91011,Los Angeles,500
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,150
91011,Los Angeles,500
91011,Los Angeles,165
91011,Los Angeles,460
91011,Los Angeles,400
91011,Los Angeles,1000
91011,Los Angeles,165
91011,Los Angeles,1000
91011,Los Angeles,350
91011,Los Angeles,250
91011,Los Angeles,4100
91011,Los Angeles,1000
91011,Los Angeles,3000
91011,Los Angeles,1000
91011,Los Angeles,2000
91011,Los Angeles,200
91011,Los Angeles,350
91011,Los Angeles,350
91011,Los Angeles,4100
91011,Los Angeles,500
91011,Los Angeles,1000
91011,Los Angeles,1000
91011,Los Angeles,2000
91011,Los Angeles,0
91011,Los Angeles,1000
91011,Los Angeles,0
91011,Los Angeles,0
91012,Los Angeles,50
91012,Los Angeles,150
91016,Los Angeles,500
91016,Los Angeles,1300
91016,Los Angeles,500
91016,Los Angeles,200
91016,Los Angeles,5000
91016,Los Angeles,2000
91016,Los Angeles,1000
91016,Los Angeles,100
91016,Los Angeles,250
91016,Los Angeles,100
91016,Los Angeles,100
91016,Los Angeles,250
91016,Los Angeles,100
91016,Los Angeles,500
91016,Los Angeles,500
91016,Los Angeles,100
91016,Los Angeles,100
91016,Los Angeles,100
91016,Los Angeles,500
91016,Los Angeles,500
91016,Los Angeles,200
91016,Los Angeles,100
91016,Los Angeles,500
91016,Los Angeles,500
91016,Los Angeles,1500
91016,Los Angeles,100
91016,Los Angeles,75
91016,Los Angeles,100
91016,Los Angeles,2000
91016,Los Angeles,3000
91016,Los Angeles,250
91016,Los Angeles,750
91016,Los Angeles,250
91016,Los Angeles,250
91016,Los Angeles,250
91016,Los Angeles,500
91016,Los Angeles,250
91016,Los Angeles,100
91016,Los Angeles,250
91016,Los Angeles,500
91016,Los Angeles,250
91016,Los Angeles,500
91016,Los Angeles,500
91017,Los Angeles,1000
91020,Los Angeles,500
91020,Los Angeles,500
91020,Los Angeles,100
91020,Los Angeles,250
91020,Los Angeles,100
91020,Los Angeles,100
91020,Los Angeles,100
91020,Los Angeles,300
91020,Los Angeles,100
91020,Los Angeles,100
91020,Los Angeles,4100
91020,Los Angeles,500
91024,Los Angeles,2000
91024,Los Angeles,100
91024,Los Angeles,100
91024,Los Angeles,100
91024,Los Angeles,500
91024,Los Angeles,3000
91024,Los Angeles,500
91024,Los Angeles,3000
91024,Los Angeles,250
91024,Los Angeles,250
91024,Los Angeles,1000
91024,Los Angeles,2500
91024,Los Angeles,2000
91024,Los Angeles,150
91024,Los Angeles,500
91024,Los Angeles,500
91024,Los Angeles,100
91024,Los Angeles,100
91024,Los Angeles,100
91024,Los Angeles,200
91024,Los Angeles,1000
91024,Los Angeles,100
91024,Los Angeles,4100
91024,Los Angeles,1100
91024,Los Angeles,1000
91030,Los Angeles,130
91030,Los Angeles,130
91030,Los Angeles,130
91030,Los Angeles,640
91030,Los Angeles,260
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,130
91030,Los Angeles,135
91030,Los Angeles,250
91030,Los Angeles,150
91030,Los Angeles,200
91030,Los Angeles,100
91030,Los Angeles,1300
91030,Los Angeles,100
91030,Los Angeles,1300
91030,Los Angeles,1300
91030,Los Angeles,100
91030,Los Angeles,1000
91030,Los Angeles,1100
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,125
91030,Los Angeles,150
91030,Los Angeles,500
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,100
91030,Los Angeles,500
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,200
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,3600
91030,Los Angeles,3600
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,500
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,1000
91030,Los Angeles,500
91030,Los Angeles,1000
91030,Los Angeles,1000
91030,Los Angeles,1000
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,333
91030,Los Angeles,1000
91030,Los Angeles,333
91030,Los Angeles,1000
91030,Los Angeles,1000
91030,Los Angeles,1000
91030,Los Angeles,200
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,1000
91030,Los Angeles,250
91030,Los Angeles,1000
91030,Los Angeles,100
91030,Los Angeles,200
91030,Los Angeles,150
91030,Los Angeles,150
91030,Los Angeles,250
91030,Los Angeles,400
91030,Los Angeles,-400
91030,Los Angeles,500
91030,Los Angeles,150
91030,Los Angeles,100
91030,Los Angeles,100
91030,Los Angeles,500
91030,Los Angeles,1000
91030,Los Angeles,125
91030,Los Angeles,6800
91030,Los Angeles,1000
91030,Los Angeles,100
91030,Los Angeles,100
91030,Los Angeles,5000
91030,Los Angeles,300
91030,Los Angeles,150
91030,Los Angeles,150
91030,Los Angeles,500
91030,Los Angeles,500
91030,Los Angeles,200
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,100
91030,Los Angeles,250
91030,Los Angeles,200
91030,Los Angeles,200
91030,Los Angeles,300
91030,Los Angeles,2050
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,2050
91030,Los Angeles,250
91030,Los Angeles,250
91030,Los Angeles,100
91030,Los Angeles,0
91030,Los Angeles,0
91030,Los Angeles,0
91031,Los Angeles,195
91031,Los Angeles,500
91031,Los Angeles,250
91031,Los Angeles,300
91031,Los Angeles,50
91040,Los Angeles,500
91040,Los Angeles,250
91040,Los Angeles,500
91040,Los Angeles,711
91040,Los Angeles,3300
91040,Los Angeles,100
91040,Los Angeles,100
91040,Los Angeles,100
91040,Los Angeles,250
91040,Los Angeles,250
91042,Los Angeles,500
91042,Los Angeles,250
91042,Los Angeles,250
91042,Los Angeles,250
91042,Los Angeles,500
91042,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,1000
91066,Los Angeles,500
91066,Los Angeles,1000
91066,Los Angeles,1000
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,6800
91066,Los Angeles,6800
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,1500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,750
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,1000
91066,Los Angeles,500
91066,Los Angeles,500
91066,Los Angeles,500
91077,Los Angeles,1000
91077,Los Angeles,500
91077,Los Angeles,750
91101,Los Angeles,130
91101,Los Angeles,130
91101,Los Angeles,100
91101,Los Angeles,500
91101,Los Angeles,200
91101,Los Angeles,7800
91101,Los Angeles,200
91101,Los Angeles,500
91101,Los Angeles,7800
91101,Los Angeles,7800
91101,Los Angeles,7800
91101,Los Angeles,7800
91101,Los Angeles,6800
91101,Los Angeles,5700
91101,Los Angeles,1100
91101,Los Angeles,100
91101,Los Angeles,100
91101,Los Angeles,8200
91101,Los Angeles,8200
91101,Los Angeles,350
91101,Los Angeles,5000
91101,Los Angeles,350
91101,Los Angeles,5000
91101,Los Angeles,1000
91101,Los Angeles,3000
91101,Los Angeles,8000
91101,Los Angeles,2000
91101,Los Angeles,26000
91101,Los Angeles,26000
91101,Los Angeles,900
91101,Los Angeles,4100
91101,Los Angeles,7000
91101,Los Angeles,500
91101,Los Angeles,500
91101,Los Angeles,1000
91101,Los Angeles,3000
91101,Los Angeles,5000
91101,Los Angeles,100
91101,Los Angeles,500
91101,Los Angeles,250
91101,Los Angeles,2500
91101,Los Angeles,100
91101,Los Angeles,5000
91101,Los Angeles,5000
91101,Los Angeles,12500
91101,Los Angeles,2500
91101,Los Angeles,500
91101,Los Angeles,100
91101,Los Angeles,250
91101,Los Angeles,500
91101,Los Angeles,100
91101,Los Angeles,250
91101,Los Angeles,100
91101,Los Angeles,1000
91101,Los Angeles,1000
91101,Los Angeles,5000
91101,Los Angeles,7500
91101,Los Angeles,250
91101,Los Angeles,500
91101,Los Angeles,200
91101,Los Angeles,8200
91101,Los Angeles,310.18
91101,Los Angeles,8200
91101,Los Angeles,1000
91101,Los Angeles,8200
91101,Los Angeles,8200
91101,Los Angeles,500
91101,Los Angeles,500
91101,Los Angeles,7000
91101,Los Angeles,100
91101,Los Angeles,150
91101,Los Angeles,100
91101,Los Angeles,50
91101,Los Angeles,250
91101,Los Angeles,6800
91101,Los Angeles,2500
91101,Los Angeles,150
91101,Los Angeles,1951.76
91101,Los Angeles,100
91101,Los Angeles,100
91101,Los Angeles,100
91101,Los Angeles,3100
91101,Los Angeles,4000
91101,Los Angeles,6000
91101,Los Angeles,2500
91101,Los Angeles,100
91101,Los Angeles,1000
91101,Los Angeles,1200
91101,Los Angeles,27200
91101,Los Angeles,1200
91101,Los Angeles,27200
91101,Los Angeles,7500
91101,Los Angeles,2500
91101,Los Angeles,2500
91101,Los Angeles,-2200
91101,Los Angeles,2500
91101,Los Angeles,100
91101,Los Angeles,5000
91101,Los Angeles,500
91101,Los Angeles,1000
91101,Los Angeles,1000
91101,Los Angeles,500
91101,Los Angeles,500
91101,Los Angeles,1500
91101,Los Angeles,6250
91101,Los Angeles,7500
91101,Los Angeles,750
91101,Los Angeles,750
91101,Los Angeles,300
91101,Los Angeles,999
91101,Los Angeles,500
91101,Los Angeles,4100
91101,Los Angeles,4100
91101,Los Angeles,4100
91101,Los Angeles,1000
91101,Los Angeles,200
91101,Los Angeles,2500
91101,Los Angeles,2000
91101,Los Angeles,250
91101,Los Angeles,1000
91101,Los Angeles,100
91101,Los Angeles,1000
91101,Los Angeles,1000
91101,Los Angeles,1500
91101,Los Angeles,1000
91101,Los Angeles,4100
91101,Los Angeles,7800
91101,Los Angeles,1000
91101,Los Angeles,7800
91101,Los Angeles,500
91101,Los Angeles,13200
91101,Los Angeles,250
91101,Los Angeles,13200
91101,Los Angeles,5000
91101,Los Angeles,1000
91101,Los Angeles,250
91101,Los Angeles,1000
91101,Los Angeles,1000
91101,Los Angeles,4100
91101,Los Angeles,4100
91101,Los Angeles,4100
91101,Los Angeles,27200
91101,Los Angeles,1200
91101,Los Angeles,27200
91101,Los Angeles,1200
91101,Los Angeles,5000
91101,Los Angeles,10000
91101,Los Angeles,13000
91101,Los Angeles,3200
91101,Los Angeles,5000
91101,Los Angeles,2800
91101,Los Angeles,2200
91101,Los Angeles,12000
91101,Los Angeles,1100
91101,Los Angeles,10900
91101,Los Angeles,5000
91102,Los Angeles,5000
91102,Los Angeles,100
91102,Los Angeles,100
91103,Los Angeles,130
91103,Los Angeles,700
91103,Los Angeles,700
91103,Los Angeles,3500
91103,Los Angeles,150
91103,Los Angeles,250
91103,Los Angeles,3900
91103,Los Angeles,4300
91103,Los Angeles,3900
91103,Los Angeles,4100
91103,Los Angeles,3900
91103,Los Angeles,3900
91103,Los Angeles,3900
91103,Los Angeles,250
91103,Los Angeles,1500
91103,Los Angeles,1000
